station,longitude,latitude,glmN_Fig6_topL,glmW_Fig6_midL,glmF_Fig6_lowL,glmNse_Fig6_topR,glmWse_Fig6_midR,glmFse_Fig6_lowR,area_artReefs,area_platforms,N_artificialReefs,N_platforms,W_artificialReefs,W_platforms,F_artificialReefs,F_platforms,totalN_Fig7top,totalW_Fig7mid,totalF_Fig7low
160,-82.80496926,25.50428727,10.05468256,16.03744022,1.022263921,73.79804659,26.13461159,0.838221785,0,0,0,0,0,0,0,0,10.05468256,16.03744022,1.022263921
161,-82.70573613,25.50140943,34.20967069,40.79895011,2.122541419,174.2859598,59.11104939,0.952929412,0,0,0,0,0,0,0,0,34.20967069,40.79895011,2.122541419
162,-82.60651835,25.49846475,23.25053916,27.89866756,1.455585731,120.1642102,40.76815351,0.660528545,0,0,0,0,0,0,0,0,23.25053916,27.89866756,1.455585731
163,-82.50731628,25.49545327,8.60104975,10.65436749,0.564040606,47.99677403,16.31199379,0.271247051,0,0,0,0,0,0,0,0,8.60104975,10.65436749,0.564040606
164,-82.40813026,25.49237504,1.178430919,1.917007244,0.112311577,12.566997,4.318221436,0.08241737,0.000314159,0,0.279420809,0,0.300614884,0,0.015808363,0,1.457481513,2.217019883,0.128084656
165,-82.30896065,25.4892301,1.268309409,2.022805583,0.117781442,12.95407597,4.448955319,0.084442895,0,0,0,0,0,0,0,0,1.268309409,2.022805583,0.117781442
166,-82.20980779,25.48601849,2.525973807,3.503235492,0.194320939,18.64002313,6.370916211,0.114325211,0,0,0,0,0,0,0,0,2.525973807,3.503235492,0.194320939
167,-82.11067204,25.48274026,10.47717437,12.86280323,0.67821863,57.20423588,19.43170659,0.320801549,0,0,0,0,0,0,0,0,10.47717437,12.86280323,0.67821863
168,-82.01155374,25.47939545,14.83367604,17.99095615,0.943348541,78.64493243,26.69722683,0.436384415,0,0,0,0,0,0,0,0,14.83367604,17.99095615,0.943348541
169,-81.91245324,25.47598411,13.71014796,16.66842165,0.874972371,73.11015172,24.82159884,0.406530134,0,0,0,0,0,0,0,0,13.71014796,16.66842165,0.874972371
170,-81.81337089,25.47250629,16.9803323,20.51784182,1.0739907,89.22645557,30.2831969,0.493482719,0,0,0,0,0,0,0,0,16.9803323,20.51784182,1.0739907
171,-81.71430703,25.46896203,16.14509013,19.53465624,1.023159162,85.10841348,28.88762095,0.471258601,0,0,0,0,0,0,0,0,16.14509013,19.53465624,1.023159162
172,-81.61526202,25.46535138,5.939354933,7.521216373,0.402054002,34.99425966,11.90726405,0.201438382,0,0,0,0,0,0,0,0,5.939354933,7.521216373,0.402054002
173,-83.9945832,25.62377378,4.236192364,18.26167399,1.351875734,10.38438996,10.11025946,0.864459378,0,0,0,0,0,0,0,0,4.236192364,18.26167399,1.351875734
174,-83.89511902,25.62169245,1.79464074,7.798550345,0.577763302,4.209397063,4.381163191,0.377281626,0,0,0,0,0,0,0,0,1.79464074,7.798550345,0.577763302
175,-83.79566599,25.6195436,1.31089664,5.725493897,0.424388572,2.987037061,3.252717486,0.281256726,0,0,0,0,0,0,0,0,1.31089664,5.725493897,0.424388572
176,-83.69622447,25.61732726,9.746773395,50.25926101,3.988379335,14.9101722,49.14568059,4.727226444,0,0,0,0,0,0,0,0,9.746773395,50.25926101,3.988379335
177,-83.59679483,25.61504345,24.10221243,122.3275772,10.36115608,73.22468892,95.17405694,9.085123209,0,0,0,0,0,0,0,0,24.10221243,122.3275772,10.36115608
178,-83.4973774,25.61269221,14.71821899,71.1079523,5.648516376,23.3046623,42.84744384,4.116405414,0,0,0,0,0,0,0,0,14.71821899,71.1079523,5.648516376
179,-83.39797256,25.61027357,16.85402052,81.37321031,6.464180637,26.74557561,48.76263413,4.683727269,0,0,0,0,0,0,0,0,16.85402052,81.37321031,6.464180637
180,-83.29858065,25.60778756,5.966240657,23.87654086,1.849457475,17.12503358,15.31158368,1.371747148,0,0,0,0,0,0,0,0,5.966240657,23.87654086,1.849457475
181,-83.19920202,25.60523422,14.4342404,57.1883716,4.427509086,41.54336845,35.80596688,3.192312072,0,0,0,0,0,0,0,0,14.4342404,57.1883716,4.427509086
182,-83.09983703,25.60261359,10.0880604,40.09115656,3.10433045,29.00751346,25.27898471,2.25719709,0,0,0,0,0,0,0,0,10.0880604,40.09115656,3.10433045
183,-83.00048604,25.59992569,6.004881459,24.02854793,1.861221526,17.23636018,15.40485534,1.380033417,0,0,0,0,0,0,0,0,6.004881459,24.02854793,1.861221526
184,-82.90114939,25.59717057,8.951995109,14.32030406,0.913546531,65.84567829,23.32818908,0.750371586,0,0,0,0,0,0,0,0,8.951995109,14.32030406,0.913546531
185,-82.80182744,25.59434827,14.29292316,22.63734864,1.440125259,104.3745741,36.92594348,1.176135596,0,0,0,0,0,0,0,0,14.29292316,22.63734864,1.440125259
186,-82.70252054,25.59145883,40.03429196,47.65526531,2.477018804,203.0619091,68.86394692,1.108436864,0,0,0,0,0,0,0,0,40.03429196,47.65526531,2.477018804
187,-82.60322905,25.58850228,45.72911597,54.35879274,2.823596929,231.2004498,78.40087327,1.260514317,0,0,0,0,0,0,0,0,45.72911597,54.35879274,2.823596929
188,-82.50395331,25.58547866,18.78450757,22.64158407,1.183789999,98.12474585,33.29881347,0.541515343,0,0,0,0,0,0,0,0,18.78450757,22.64158407,1.183789999
189,-82.40469367,25.58238802,1.222842867,1.969285718,0.115014419,12.7577997,4.382662159,0.083415753,0,0,0,0,0,0,0,0,1.222842867,1.969285718,0.115014419
190,-82.3054505,25.57923041,1.210002058,1.954170464,0.114232947,12.70253761,4.36399785,0.083126582,0,0,0,0,0,0,0,0,1.210002058,1.954170464,0.114232947
191,-82.20622414,25.57600586,3.141108147,4.227326335,0.231757058,21.52822119,7.348023725,0.129607538,0,0,0,0,0,0,0,0,3.141108147,4.227326335,0.231757058
192,-82.10701493,25.57271441,15.74029773,19.05816444,0.998524127,83.11302351,28.21140299,0.460491252,0,0,0,0,0,0,0,0,15.74029773,19.05816444,0.998524127
193,-82.00782323,25.56935613,22.27811752,26.75400442,1.396405663,115.3642002,39.14137512,0.63460419,0,0,0,0,0,0,0,0,22.27811752,26.75400442,1.396405663
194,-81.9086494,25.56593104,16.10184986,19.48375698,1.020527626,84.89525171,28.81538234,0.470108314,0,0,0,0,0,0,0,0,16.10184986,19.48375698,1.020527626
195,-81.80949377,25.5624392,10.61475879,13.02475747,0.686591804,57.88029474,19.66078396,0.324442641,0,0,0,0,0,0,0,0,10.61475879,13.02475747,0.686591804
196,-81.7103567,25.55888066,6.825546731,8.564376094,0.455986256,39.31192845,13.36976194,0.224588578,0.000314159,0,0.279420809,0,0.300614884,0,0.015808363,0,7.102823231,8.8623004,0.471651366
197,-81.61123854,25.55525547,3.277549419,4.387934952,0.240060661,22.17437018,7.56667663,0.133034637,0,0,0,0,0,0,0,0,3.277549419,4.387934952,0.240060661
198,-83.99231928,25.71395165,3.093578996,13.36507265,0.989601513,7.494120642,7.426064014,0.636235379,0,0,0,0,0,0,0,0,3.093578996,13.36507265,0.989601513
199,-83.89278046,25.71186195,2.490217879,10.77940462,0.798301302,5.968131534,6.010244766,0.51584091,0,0,0,0,0,0,0,0,2.490217879,10.77940462,0.798301302
200,-83.79325283,25.70970446,0.917429324,4.039313221,0.29963678,1.994179617,2.341874036,0.20366912,0,0,0,0,0,0,0,0,0.917429324,4.039313221,0.29963678
201,-83.69373676,25.7074792,6.350377959,32.80636655,2.601769004,9.513046038,32.04094837,3.078671591,0,0,0,0,0,0,0,0,6.350377959,32.80636655,2.601769004
202,-83.59423259,25.70518621,14.0104082,71.39741813,6.043122387,41.96047202,56.91415962,5.445790907,0,0,0,0,0,0,0,0,14.0104082,71.39741813,6.043122387
203,-83.49474069,25.70282551,12.81739224,61.97204865,4.922589167,20.24278296,37.58625629,3.611794574,0,0,0,0,0,0,0,0,12.81739224,61.97204865,4.922589167
204,-83.3952614,25.70039714,14.11005281,68.18493598,5.416257241,22.32496114,41.16374407,3.954920162,0,0,0,0,0,0,0,0,14.11005281,68.18493598,5.416257241
205,-83.29579509,25.69790113,8.164054724,32.52240912,2.518573945,23.45960471,20.62294985,1.84358994,0,0,0,0,0,0,0,0,8.164054724,32.52240912,2.518573945
206,-83.19634211,25.69533752,10.22238309,40.61956172,3.145224503,29.39488664,25.60417429,2.286084146,0,0,0,0,0,0,0,0,10.22238309,40.61956172,3.145224503
207,-83.09690281,25.69270635,5.429242149,21.76406992,1.68597024,15.57815502,14.01596911,1.256642504,0,0,0,0,0,0,0,0,5.429242149,21.76406992,1.68597024
208,-82.99747755,25.69000765,7.71158769,12.38870646,0.791250901,56.9027279,20.17236135,0.651608835,0,0,0,0,0,0,0,0,7.71158769,12.38870646,0.791250901
209,-82.89806668,25.68724145,8.546888889,13.68946117,0.873605847,62.92463008,22.29737289,0.718108451,0,0,0,0,0,0,0,0,8.546888889,13.68946117,0.873605847
210,-82.79867057,25.6844078,13.60658715,21.56856674,1.372457254,99.42224917,35.17807208,1.121395709,0,0,0,0,0,0,0,0,13.60658715,21.56856674,1.372457254
211,-82.69928955,25.68150674,30.59069403,36.5389573,1.902296132,156.4097318,53.05239132,0.856336028,0,0,0,0,0,0,0,0,30.59069403,36.5389573,1.902296132
212,-82.59992398,25.6785383,37.70477872,44.91313389,2.335248254,191.5526103,64.96314487,1.046237546,0,0,0,0,0,0,0,0,37.70477872,44.91313389,2.335248254
213,-82.50057423,25.67550253,10.70609077,13.13226675,0.692150126,58.32913142,19.81286959,0.326860131,0,0,0,0,0,0,0,0,10.70609077,13.13226675,0.692150126
214,-82.40124063,25.67239946,1.490427384,2.284266506,0.131299196,13.92532587,4.77705609,0.089528471,0,0,0,0,0,0,0,0,1.490427384,2.284266506,0.131299196
215,-82.30192354,25.66922915,7.53815875,9.403210483,0.499354714,42.79316369,14.54906458,0.24327863,0,0,0,0,0,0,0,0,7.53815875,9.403210483,0.499354714
216,-82.20262332,25.66599164,7.066748066,8.848300542,0.470665393,40.48943958,13.76864449,0.230908224,0,0,0,0,0,0,0,0,7.066748066,8.848300542,0.470665393
217,-82.10334031,25.66268697,16.92955457,20.45807001,1.070900447,88.97607496,30.19834421,0.492131376,0,0,0,0,0,0,0,0,16.92955457,20.45807001,1.070900447
218,-82.00407487,25.65931518,13.35887305,16.25492669,0.853594327,71.38028833,24.23539147,0.397201368,0,0,0,0,0,0,0,0,13.35887305,16.25492669,0.853594327
219,-81.90482735,25.65587633,17.62871612,21.2810715,1.11345033,92.42387599,31.36679073,0.510740724,0,0,0,0,0,0,0,0,17.62871612,21.2810715,1.11345033
220,-81.8055981,25.65237046,11.76297906,14.37635782,0.756470703,63.52575413,21.5737543,0.354858325,0,0,0,0,0,0,0,0,11.76297906,14.37635782,0.756470703
221,-81.70638746,25.64879762,10.00837318,12.31096499,0.64968812,54.90140166,18.6514198,0.30840135,0,0,0,0,0,0,0,0,10.00837318,12.31096499,0.64968812
222,-83.99004453,25.80412822,2.703253074,11.69235423,0.865845724,6.506900184,6.509949646,0.558335211,0,0,0,0,0,0,0,0,2.703253074,11.69235423,0.865845724
223,-83.89043071,25.80203014,2.210374082,9.580150747,0.709574707,5.260470985,5.354276125,0.460053891,0,0,0,0,0,0,0,0,2.210374082,9.580150747,0.709574707
224,-83.79082813,25.79986399,2.124807077,9.213458461,0.68244504,5.044111579,5.153830105,0.443005674,0,0,0,0,0,0,0,0,2.124807077,9.213458461,0.68244504
225,-83.69123714,25.7976298,5.080353572,26.28015309,2.083269622,7.497098779,25.65780902,2.463347512,0,0,0,0,0,0,0,0,5.080353572,26.28015309,2.083269622
226,-83.59165809,25.79532761,6.482409988,33.40598097,2.822077953,18.67373448,28.56947503,2.748457053,0,0,0,0,0,0,0,0,6.482409988,33.40598097,2.822077953
227,-83.49209135,25.79295744,12.18679352,58.94121527,4.681763026,19.22714271,35.84177318,3.444473777,0,0,0,0,0,0,0,0,12.18679352,58.94121527,4.681763026
228,-83.39253727,25.79051933,12.94681336,62.59408265,4.972015192,20.45123784,37.94434943,3.646140531,0,0,0,0,0,0,0,0,12.94681336,62.59408265,4.972015192
229,-83.2929962,25.78801331,6.615304594,26.42986026,2.047062621,18.99528871,16.8789405,1.510989273,0,0,0,0,0,0,0,0,6.615304594,26.42986026,2.047062621
230,-83.19346851,25.78543942,7.978198488,31.79127878,2.461990692,22.92377734,20.17342246,1.803656658,0,0,0,0,0,0,0,0,7.978198488,31.79127878,2.461990692
231,-83.09395455,25.78279769,14.94400144,23.65122619,1.504317094,109.0726858,38.58410609,1.228067952,0,0,0,0,0,0,0,0,14.94400144,23.65122619,1.504317094
232,-82.99445467,25.78008816,11.1251245,17.70436276,1.127802125,81.5193345,28.8595836,0.9235366,0,0,0,0,0,0,0,0,11.1251245,17.70436276,1.127802125
233,-82.89496923,25.77731087,6.98493322,11.25713952,0.719607774,51.66562181,18.32439018,0.593793016,0,0,0,0,0,0,0,0,6.98493322,11.25713952,0.719607774
234,-82.79549859,25.77446585,22.67679701,27.22330055,1.420668676,117.3320708,39.80830796,0.645232212,0,0,0,0,0,0,0,0,22.67679701,27.22330055,1.420668676
235,-82.6960431,25.77155315,14.17987428,17.22134888,0.903559184,75.42380192,25.60564407,0.419008692,0,0,0,0,0,0,0,0,14.17987428,17.22134888,0.903559184
236,-82.59660311,25.76857281,26.13611554,31.29535556,1.631197418,134.4106841,45.59649229,0.737482657,0,0,0,0,0,0,0,0,26.13611554,31.29535556,1.631197418
237,-82.49717899,25.76552486,8.501159493,10.53678404,0.55796144,47.50726751,16.14614742,0.268614689,0,0,0,0,0,0,0,0,8.501159493,10.53678404,0.55796144
238,-82.39777107,25.76240936,2.974080736,4.030713967,0.22159203,20.73967779,7.081210043,0.125429009,0,0,0,0,0,0,0,0,2.974080736,4.030713967,0.22159203
239,-82.29837972,25.75922634,20.14690974,24.24530358,1.266703675,104.8464392,35.57682,0.577806681,0,0,0,0,0,0,0,0,20.14690974,24.24530358,1.266703675
240,-82.19900529,25.75597584,10.47656249,12.86208297,0.678181392,57.20122946,19.43068789,0.320785357,0,0,0,0,0,0,0,0,10.47656249,12.86208297,0.678181392
241,-82.09964813,25.75265792,10.9374465,13.40460168,0.706230076,59.46627099,20.19818519,0.332985463,0,0,0,0,0,0,0,0,10.9374465,13.40460168,0.706230076
242,-82.0003086,25.74927262,8.265254851,10.25909447,0.543604651,46.35158936,15.75460506,0.262400978,0.000314159,0,0.279420809,0,0.300614884,0,0.015808363,0,8.542079053,10.55648636,0.559242236
243,-81.90098704,25.74581998,19.82651091,23.86815366,1.2472047,103.2655346,35.04104326,0.569270629,0,0,0,0,0,0,0,0,19.82651091,23.86815366,1.2472047
244,-81.80168381,25.74230005,20.47617912,24.63289524,1.286742497,106.4712015,36.12746174,0.586579857,0,0,0,0,0,0,0,0,20.47617912,24.63289524,1.286742497
245,-83.88806973,25.89219701,3.002590053,12.97514497,0.960752779,7.263981779,7.212455583,0.618072047,0,0,0,0,0,0,0,0,3.002590053,12.97514497,0.960752779
246,-83.78839184,25.89002219,2.612063981,11.30156882,0.836933531,6.276277254,6.296021915,0.540143341,0,0,0,0,0,0,0,0,2.612063981,11.30156882,0.836933531
247,-83.68872557,25.88777906,6.405383576,33.08902127,2.624225564,9.600400405,32.31764734,3.105342749,0,0,0,0,0,0,0,0,6.405383576,33.08902127,2.624225564
248,-83.58907129,25.88546765,12.58434387,60.85195315,4.833587812,19.86742666,36.94149164,3.549952724,0,0,0,0,0,0,0,0,12.58434387,60.85195315,4.833587812
249,-83.48942935,25.883088,13.24914557,64.04717559,5.087476097,20.93820739,38.7809454,3.726381016,0,0,0,0,0,0,0,0,13.24914557,64.04717559,5.087476097
250,-83.38980012,25.88064013,9.699573287,38.56290699,2.986056966,27.88718709,24.33855642,2.173657293,0,0,0,0,0,0,0,0,9.699573287,38.56290699,2.986056966
251,-83.29018394,25.87812408,7.540058561,30.06770255,2.328600591,21.66069748,19.11392108,1.709536368,0,0,0,0,0,0,0,0,7.540058561,30.06770255,2.328600591
252,-83.19058119,25.87553989,13.80720654,54.7217152,4.236610916,39.73461067,34.2867321,3.057359069,0,0,0,0,0,0,0,0,13.80720654,54.7217152,4.236610916
253,-83.0909922,25.87288759,10.57213599,41.99543677,3.251705498,30.40356306,26.45097473,2.361306484,0,0,0,0,0,0,0,0,10.57213599,41.99543677,3.251705498
254,-82.99141735,25.87016722,7.049847594,11.35822602,0.726007884,52.13339922,18.48944605,0.598956334,0,0,0,0,0,0,0,0,7.049847594,11.35822602,0.726007884
255,-82.89185699,25.86737882,13.43917661,21.3078703,1.355951728,98.21431701,34.75174744,1.10804442,0,0,0,0,0,0,0,0,13.43917661,21.3078703,1.355951728
256,-82.79231147,25.86452242,27.22813855,32.58080462,1.697656239,139.8030685,47.42406512,0.766613666,0,0,0,0,0,0,0,0,27.22813855,32.58080462,1.697656239
257,-82.69278115,25.86159807,15.54246141,18.82528609,0.986484116,82.13790437,27.88094627,0.455229735,0,0,0,0,0,0,0,0,15.54246141,18.82528609,0.986484116
258,-82.59326639,25.85860581,26.3148127,31.50570471,1.642072649,135.2930558,45.89554292,0.742249337,0,0,0,0,0,0,0,0,26.3148127,31.50570471,1.642072649
259,-82.49376753,25.85554567,12.08253961,14.75252096,0.77591866,65.09787776,22.10648413,0.363331346,0,0,0,0,0,0,0,0,12.08253961,14.75252096,0.77591866
260,-82.39428495,25.8524177,3.830774271,5.039150506,0.273729065,24.80973452,8.458630801,0.14703846,0,0,0,0,0,0,0,0,3.830774271,5.039150506,0.273729065
261,-82.29481898,25.84922195,20.03431111,24.11276076,1.259851097,104.2908477,35.388527,0.574806744,0.000314159,0,0.279420809,0,0.300614884,0,0.015808363,0,20.30743795,24.40580039,1.275263666
262,-82.19536999,25.84595846,34.55928812,41.21049399,2.143818591,176.0130619,59.69640561,0.962262249,0,0,0,0,0,0,0,0,34.55928812,41.21049399,2.143818591
263,-82.09593832,25.84262726,25.13701942,30.11929319,1.570393983,129.477582,43.92458479,0.710834314,0,0,0,0,0,0,0,0,25.13701942,30.11929319,1.570393983
264,-81.99652434,25.83922842,23.76210105,28.50084054,1.486718591,122.6895656,41.62402876,0.6741685,0,0,0,0,0,0,0,0,23.76210105,28.50084054,1.486718591
265,-81.8971284,25.83576198,39.84347173,47.43064579,2.465405782,202.1191091,68.54440698,1.103341628,0.000942478,0,0.838262426,0,0.901844653,0,0.047425089,0,40.64418257,48.28778811,2.510507281
266,-81.79775084,25.83222798,12.94271812,15.76505975,0.828267786,69.3313444,23.5410621,0.386153266,0.003141593,0,2.794208086,0,3.006148842,0,0.158083631,0,15.69626546,18.7216812,0.983749336
267,-83.98546235,25.98447744,3.388822704,14.63032192,1.083210766,8.240907822,8.119364603,0.695185794,0.000314159,0,0.03506049,0,0.153516676,0,0.011520889,0,3.422818564,14.77924235,1.094391354
268,-83.88569748,25.98236256,3.435414875,14.82998989,1.097983167,8.358760808,8.228795531,0.704490364,0,0,0,0,0,0,0,0,3.435414875,14.82998989,1.097983167
269,-83.78594392,25.98017905,1.665543,7.245309691,0.536831886,3.883089158,4.07947965,0.351615598,0,0,0,0,0,0,0,0,1.665543,7.245309691,0.536831886
270,-83.68620202,25.97792697,7.974774155,40.93747313,3.460623708,23.28269911,34.15167918,3.279908344,0,0,0,0,0,0,0,0,7.974774155,40.93747313,3.460623708
271,-83.58647214,25.97560633,17.69718785,90.00343447,7.620604311,53.37987623,70.87745457,6.774071793,0,0,0,0,0,0,0,0,17.69718785,90.00343447,7.620604311
272,-83.48675465,25.97321718,13.62969582,65.87620629,5.232808535,21.55118551,39.83412834,3.827394383,0.000314159,0,0.138100567,0,0.675258653,0,0.054371615,0,13.7635145,66.53076932,5.285536215
273,-83.38704991,25.97075954,10.21087899,40.57430633,3.141722122,29.36170976,25.57632281,2.28361006,0,0,0,0,0,0,0,0,10.21087899,40.57430633,3.141722122
274,-83.28735827,25.96823345,12.03970033,47.76861297,3.698500101,34.63629067,30.00499345,2.677012384,0,0,0,0,0,0,0,0,12.03970033,47.76861297,3.698500101
275,-83.18768009,25.96563895,11.30491248,44.87806867,3.474796623,32.51696825,28.22539455,2.518929765,0,0,0,0,0,0,0,0,11.30491248,44.87806867,3.474796623
276,-83.08801573,25.96297606,10.89992639,17.35367787,1.105599142,79.8948415,28.28626609,0.905585908,0,0,0,0,0,0,0,0,10.89992639,17.35367787,1.105599142
277,-82.98836555,25.96024484,8.622557273,13.80729412,0.881066229,63.47021884,22.48990553,0.724134235,0,0,0,0,0,0,0,0,8.622557273,13.80729412,0.881066229
278,-82.8887299,25.95744531,11.91722722,18.93784757,1.205897999,87.23361487,30.8762965,0.986683826,0.000628319,0,0.27155975,0,0.402436943,0,0.026017097,0,12.18129915,19.32838551,1.231157408
279,-82.78910915,25.95457751,24.63042573,29.52296841,1.53956348,126.9764081,43.07689945,0.697323717,0,0,0,0,0,0,0,0,24.63042573,29.52296841,1.53956348
280,-82.68950364,25.95164149,23.00845161,27.61369992,1.440852659,118.9691806,40.36314348,0.654074129,0,0,0,0,0,0,0,0,23.00845161,27.61369992,1.440852659
281,-82.58991375,25.94863729,24.90737256,29.84896982,1.556418033,128.3437462,43.54031062,0.704709618,0,0,0,0,0,0,0,0,24.90737256,29.84896982,1.556418033
282,-82.49033982,25.94556494,13.34709761,16.24106551,0.852877692,71.32230537,24.21574258,0.396888697,0,0,0,0,0,0,0,0,13.34709761,16.24106551,0.852877692
283,-82.3907822,25.94242449,2.548182642,3.529378097,0.195672535,18.74345942,6.405902047,0.114871408,0,0,0,0,0,0,0,0,2.548182642,3.529378097,0.195672535
284,-82.29124126,25.93921599,11.23473339,13.75454592,0.724322493,60.92782597,20.69343301,0.340859416,0,0,0,0,0,0,0,0,11.23473339,13.75454592,0.724322493
285,-82.19171736,25.93593947,23.22244553,27.86559781,1.453875996,120.0255285,40.72115256,0.659779512,0,0,0,0,0,0,0,0,23.22244553,27.86559781,1.453875996
286,-82.09221084,25.93259499,14.46903339,17.56172568,0.921156957,76.84831133,26.0883828,0.426692541,0.000314159,0,0.279420809,0,0.300614884,0,0.015808363,0,14.74390862,17.85682339,0.93667593
287,-81.99272206,25.9291826,24.27971606,29.11013881,1.518219835,125.2449407,42.49008032,0.6879711,0.001884956,0,1.676524852,0,1.803689305,0,0.094850178,0,25.91047473,30.8589568,1.610208236
288,-81.89325137,25.92570233,22.43107209,26.93405127,1.40571424,116.1191681,39.39724182,0.638681559,0.000628319,0,0.558841617,0,0.601229768,0,0.031616726,0,22.97581985,27.51835788,1.43644773
289,-81.79379913,25.92215423,9.781166293,12.04351377,0.635860662,53.78576989,18.27340836,0.302395325,0.002827433,0,2.514787278,0,2.705533958,0,0.142275267,0,12.26829797,14.7149955,0.776338076
290,-83.98315487,26.07465009,2.437689445,10.55429716,0.781646764,5.835292664,5.887072699,0.505366119,0,0,0,0,0,0,0,0,2.437689445,10.55429716,0.781646764
291,-83.88331393,26.07252677,3.340021052,14.42118536,1.067737833,8.117466886,8.004750166,0.685440434,0,0,0,0,0,0,0,0,3.340021052,14.42118536,1.067737833
